centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_max,roloff_min,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,flux_max,flux_min,flux_mean,flux_std,flux_kurtosis,flux_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,zcr_max,zcr_min,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,bandwidth_kurtosis,bandwidth_skew,flatness_max,flatness_min,flatness_mean,flatness_std,flatness_kurtosis,flatness_skew,sample_silence_max,sample_silence_min,sample_silence_mean,sample_silence_std,sample_silence_kurtosis,sample_silence_skew,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,mfcc_1_max,mfcc_1_min,mfcc_1_mean,mfcc_1_std,mfcc_1_kurtosis,mfcc_1_skew,mfcc_2_max,mfcc_2_min,mfcc_2_mean,mfcc_2_std,mfcc_2_kurtosis,mfcc_2_skew,mfcc_3_max,mfcc_3_min,mfcc_3_mean,mfcc_3_std,mfcc_3_kurtosis,mfcc_3_skew,mfcc_4_max,mfcc_4_min,mfcc_4_mean,mfcc_4_std,mfcc_4_kurtosis,mfcc_4_skew,mfcc_5_max,mfcc_5_min,mfcc_5_mean,mfcc_5_std,mfcc_5_kurtosis,mfcc_5_skew,mfcc_6_max,mfcc_6_min,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_6_skew,mfcc_7_max,mfcc_7_min,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_7_skew,mfcc_8_max,mfcc_8_min,mfcc_8_mean,mfcc_8_std,mfcc_8_kurtosis,mfcc_8_skew,mfcc_9_max,mfcc_9_min,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_9_skew,mfcc_10_max,mfcc_10_min,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_10_skew,mfcc_11_max,mfcc_11_min,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_11_skew,mfcc_12_max,mfcc_12_min,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_12_skew,tempo,genre
3912.471207538132,1169.0029646874618,2132.0251818672587,324.41787672028806,0.5527161996418903,0.2805138812555318,8268.75,2820.849609375,4655.068835194315,532.7793191722417,3.6976316462947096,0.786469483704337,6.12327766418457,0.0,1.1430816650390625,0.8900827169418335,4.468223738956856,1.989601492881775,0.37029218673706055,0.07795097678899765,0.19705379009246826,0.057587217539548874,-0.1949565396268529,0.5335360765457153,0.2548828125,0.033203125,0.10693850299690642,0.03545481569565921,0.8952335944248211,0.7355436937061225,50.85833619674502,4.515482076969778,21.67626109655541,10.479011360053118,1.0504546673205395,1.5146757038680803,3272.3016055711587,1743.996292669013,2196.346916795159,146.53302781699028,3.8084315179609236,0.8126262561792774,0.13208696246147156,0.00045946211321279407,0.006154185626655817,0.005187156144529581,268.7699102262562,11.829228401184082,0,0,0.0,0.0,-3.0,0.0,-31.46141242980957,-222.09263610839844,-117.84076690673828,31.368148803710938,-0.06927625445660279,0.08987709879875183,146.813720703125,35.94751739501953,109.98458099365234,13.46705436706543,0.6683259455546984,-0.46839210391044617,32.374481201171875,-55.02294921875,-9.728013038635254,12.877028465270996,0.039979886678983334,-0.19056156277656555,97.54798889160156,17.307518005371094,67.77942657470703,9.6687593460083,1.5627332448765063,-0.5825309157371521,5.482220649719238,-64.233642578125,-30.323314666748047,8.864175796508789,0.8825092680869164,-0.2666400372982025,41.13144302368164,-23.536182403564453,9.08288288116455,10.988476753234863,-0.31346008714581197,0.1731468141078949,-2.1975440979003906,-58.19783020019531,-25.937795639038086,7.899445056915283,0.3171551597040194,-0.10884243249893188,42.59947967529297,-12.589227676391602,21.939332962036133,7.736916542053223,0.6142155056122558,-0.30208703875541687,2.241497278213501,-37.71199035644531,-18.273944854736328,6.611452102661133,-0.21855613655980477,0.055992744863033295,33.14838790893555,-20.854534149169922,10.069839477539062,7.5135722160339355,-0.04496531346000765,-0.015065324492752552,7.697933197021484,-48.85491180419922,-14.461555480957031,7.235601425170898,1.289618051391849,-0.6459354758262634,45.16912841796875,-2.622260808944702,18.750335693359375,6.725679874420166,0.20262136221367477,0.19649754464626312,6.010164260864258,-36.33802032470703,-14.588909149169922,6.6303935050964355,-0.04602990697794951,-0.07946066558361053,135.99917763157896,0
4154.0953135366135,1578.1736535567566,2660.2786806423364,431.61101877693704,0.27965803416308654,0.33327325701387694,7687.353515625,3466.845703125,5293.454198992169,765.8814286595596,-0.29430227578491897,-0.03263261722908462,5.763200283050537,0.0,1.1908084154129028,0.9332189559936523,4.938754929574739,2.153473377227783,0.20311230421066284,0.042804352939128876,0.11023161560297012,0.03562174364924431,-0.7978960071643417,0.4650648236274719,0.384765625,0.0400390625,0.16041002030162413,0.05465168507247713,0.6974557183804855,0.6038727625263155,48.3299071966062,3.924291317513166,19.892630076011258,10.291992474968092,0.9502195449725952,1.4777268534404426,2973.861588832558,1609.4906916150746,2311.549695695374,198.77952657851645,0.4196846350293195,-0.2473618109245574,0.09249168634414673,0.0009877326665446162,0.020902324467897415,0.01349974237382412,2.9396940157957587,1.298250436782837,0,0,0.0,0.0,-3.0,0.0,-59.209312438964844,-232.03839111328125,-144.76097106933594,28.18617820739746,-0.041407519889978595,0.11798670887947083,134.59527587890625,17.373523712158203,81.43601989746094,16.76715087890625,0.5951287942779615,-0.2261732667684555,10.267772674560547,-88.357421875,-29.265071868896484,14.258210182189941,0.17743387628277452,-0.43092310428619385,87.99015808105469,21.375545501708984,56.842552185058594,11.238450050354004,-0.20576903240690747,-0.1912396252155304,17.393688201904297,-39.85710525512695,-10.070530891418457,9.868934631347656,-0.2906238772798799,-0.10426193475723267,57.034854888916016,-0.4789944887161255,26.614459991455078,8.586042404174805,-0.041295915165743935,0.07806368917226791,12.228755950927734,-38.39324951171875,-15.382132530212402,8.620959281921387,-0.2105161652266605,0.16149355471134186,48.216705322265625,-4.0064592361450195,24.966001510620117,7.31559944152832,0.15418898683104176,0.09924197942018509,11.697427749633789,-40.32542419433594,-15.12482738494873,7.905423641204834,0.04908847549433393,0.14426161348819733,42.347557067871094,-11.107126235961914,17.443889617919922,8.227072715759277,-0.1798229268100049,0.0749102234840393,8.124297142028809,-37.33078384399414,-12.519903182983398,7.899971961975098,-0.2344883569027063,-0.14133407175540924,38.360374450683594,-8.357203483581543,14.183859825134277,6.940495491027832,0.1948938131884015,-0.13583728671073914,12.314497947692871,-37.21662139892578,-13.981810569763184,7.575170993804932,0.08614981500246222,0.06609301269054413,143.5546875,0
4800.56072402373,1354.4362662395224,2226.0446340997546,419.7468141908653,9.68358040251697,2.5342001038982094,8031.884765625,2562.451171875,4717.886501232599,765.4514715783952,3.9677061512013463,1.5860035552231109,4.619341850280762,0.0,1.0739800930023193,0.5867264270782471,4.2769882666779075,1.8355308771133423,0.19056877493858337,0.06690604239702225,0.11148302257061005,0.021198464557528496,0.10764925103766876,0.6635901927947998,0.4287109375,0.0380859375,0.12358689215970611,0.044965656142011645,14.028761077395309,2.93175829018377,52.66162916222767,5.0449171356510805,20.6896090612113,9.343881802896984,1.2757765236894292,1.573122404531485,3098.9834181168135,1642.0081930179797,2128.048698823125,215.6243755846117,4.027405342203902,1.674445414166039,0.07207125425338745,0.00129260856192559,0.010584124363958836,0.008407417684793472,12.699204872153627,3.0835001468658447,0,0,0.0,0.0,-3.0,0.0,-90.52766418457031,-205.74403381347656,-149.31076049804688,18.49088478088379,0.08946265997600777,0.11462995409965515,148.4021759033203,26.307058334350586,108.41120147705078,15.112159729003906,4.01641134491397,-1.300245761871338,16.49553871154785,-70.55290222167969,-36.51244354248047,12.0864839553833,1.6509211431964124,0.6284871101379395,66.02528381347656,9.269367218017578,40.07634735107422,8.437739372253418,-0.02502733331241158,-0.2575727701187134,0.35682588815689087,-54.00092697143555,-26.21084976196289,7.338537693023682,0.21092383957213245,0.12141576409339905,58.172149658203125,11.16165542602539,32.557106018066406,6.794723033905029,0.3049094165461055,0.13642123341560364,15.85354995727539,-41.090171813964844,-13.940034866333008,8.453692436218262,0.21058107926483904,-0.09543585777282715,64.43092346191406,4.94805908203125,30.099918365478516,7.455170154571533,0.7987096720524636,0.3511768877506256,15.182929992675781,-39.02940368652344,-10.238499641418457,7.4390974044799805,0.32120558306520763,-0.18233194947242737,40.182395935058594,-9.017464637756348,13.89261245727539,7.343323707580566,0.3814815572398551,0.24953624606132507,10.848196983337402,-35.47821807861328,-13.893020629882812,7.490745544433594,-0.07147746259009802,0.1469031423330307,39.50183868408203,-9.948197364807129,16.039356231689453,7.561498641967773,0.21303789435378384,-0.04406047612428665,27.138572692871094,-27.025455474853516,-2.2256741523742676,8.439346313476562,0.16912765225581916,0.06725075095891953,135.99917763157896,0
4428.519452641517,1287.5426900503567,2488.054025298055,405.4213495772857,1.304210229662516,0.3267438662464563,8548.681640625,3036.181640625,4940.962491843097,673.7949678228684,3.7533489019368833,1.1335692026697957,8.223734855651855,0.0,1.1466670036315918,1.0359926223754883,7.662321806901577,2.5286571979522705,0.3653413653373718,0.08669637143611908,0.19260849058628082,0.04803328588604927,-0.27309642444992566,0.45959845185279846,0.2783203125,0.0234375,0.13170074439288476,0.046542115133528975,-0.22288993006652458,0.35525274133089996,61.559977664449036,4.161034603177006,20.811854943082736,9.610753096705725,1.2198491602326182,1.5405500599439705,3426.815330487626,1733.9722788444362,2207.255461449692,240.15000477992885,2.076273614074701,0.8549451704589263,0.35014888644218445,0.0005457675433717668,0.012623348273336887,0.025974173098802567,103.44052471430983,9.544647216796875,0,0,0.0,0.0,-3.0,0.0,4.748141288757324,-222.17723083496094,-115.80525207519531,29.95860481262207,1.7310956198709855,-0.14275997877120972,134.16238403320312,33.08226013183594,84.90546417236328,16.023574829101562,0.09251986510407262,-0.08366139978170395,19.88459587097168,-73.98741912841797,-28.939456939697266,17.160634994506836,-0.5814198599201545,-0.13478082418441772,95.69363403320312,4.277029514312744,71.28660583496094,10.96036148071289,5.558796826265111,-1.48081374168396,18.157337188720703,-44.53044891357422,-20.99077606201172,8.021324157714844,3.7510979009796017,1.1915092468261719,56.11595916748047,-2.7730796337127686,30.968523025512695,8.578448295593262,0.5037142794607719,-0.17309556901454926,34.56941223144531,-24.150196075439453,2.9364819526672363,9.310589790344238,-0.27399633395923395,0.3144347369670868,50.80815124511719,4.008544921875,28.61358642578125,7.094071388244629,0.005717136230634079,-0.14718791842460632,23.078582763671875,-29.985292434692383,-2.2646989822387695,9.0327730178833,-0.07703785098978022,0.28796306252479553,41.52781677246094,-5.326869010925293,19.68482780456543,6.6762213706970215,0.2834603251233063,-0.033729683607816696,18.4387149810791,-28.326234817504883,-6.859002590179443,6.826502799987793,0.25871577117496747,0.2319636344909668,39.96336364746094,-3.1944475173950195,19.093585968017578,6.710516452789307,-0.07818391260321134,-0.3005927503108978,15.071194648742676,-26.791732788085938,-7.373761177062988,6.288428783416748,-0.12168222346459068,-0.08091603219509125,143.5546875,0
3545.4962690426955,1096.9640050576731,2202.5094057022343,350.6222996772959,0.2959377521541935,0.2011066614480162,7321.2890625,2088.720703125,5052.259008845707,576.8929038554204,2.4655898699871646,0.3189312878190588,5.87985372543335,0.0,1.085739254951477,0.6523433923721313,8.056106626927031,2.2725698947906494,0.41395628452301025,0.16686782240867615,0.3118540644645691,0.04068129137158394,0.7969312016260082,-0.7093610167503357,0.2060546875,0.0244140625,0.09463593024941995,0.02880968967671844,0.03830877335858185,0.33361191579712923,52.00452368498877,4.686833698663282,19.837608698041794,10.537036641634021,1.2319040144978777,1.6137199310533852,3026.6280349466997,1849.0332997597923,2369.2729907161743,179.02047392939375,0.6474897693189137,0.5221202917225446,0.040968213230371475,0.0008915814105421305,0.009047641418874264,0.005448567681014538,3.3798883910186914,1.4601930379867554,0,0,0.0,0.0,-3.0,0.0,-11.342068672180176,-154.8788604736328,-68.60128021240234,23.88163948059082,0.18066664814734956,-0.41631031036376953,149.41513061523438,58.28208541870117,105.07930755615234,14.694371223449707,-0.19729328533708612,-0.004803813993930817,38.713951110839844,-37.081092834472656,0.15689310431480408,11.378067970275879,0.07203625746437092,0.07341974228620529,89.44807434082031,9.662845611572266,56.35220718383789,15.167970657348633,-0.6611680897255527,-0.2827616035938263,2.2659835815429688,-60.456390380859375,-28.951871871948242,9.505258560180664,-0.015095276366924981,-0.03345037251710892,64.49968719482422,1.6861499547958374,31.356069564819336,8.516815185546875,0.1384049317715088,0.006987414322793484,15.782508850097656,-44.087928771972656,-13.614154815673828,8.535255432128906,0.24348766776095232,0.31361669301986694,47.02099609375,-7.637653350830078,20.066669464111328,7.730699062347412,0.3268098306058911,0.2656555473804474,17.77080535888672,-34.362735748291016,-7.864962577819824,7.669671535491943,0.2439739869768549,0.10750869661569595,42.20448303222656,-6.886237621307373,15.333617210388184,7.1373610496521,-0.01576685502987729,0.010199424810707569,4.966301441192627,-34.174468994140625,-14.065560340881348,5.7541937828063965,0.016504171634466047,-0.07315752655267715,35.50491714477539,-4.694343566894531,16.129444122314453,6.222066402435303,-0.05165070321449372,-0.09670010954141617,7.234311103820801,-32.02543640136719,-12.785926818847656,5.766219139099121,0.014044694187516527,0.03684721887111664,112.34714673913044,0
4646.640790444322,1041.6449490521775,2780.3206814117484,512.2210343594461,1.4113160132948295,0.3435898193462566,7708.88671875,1765.72265625,5564.675967046113,871.3641966163628,1.3171367833269656,-0.9628161320846732,16.430076599121094,0.0,1.0418819189071655,0.7844244837760925,132.97154257653082,8.401503562927246,0.5001893639564514,0.01950460858643055,0.26963987946510315,0.06736594438552856,0.837332833822916,-0.5904684662818909,0.4365234375,0.0185546875,0.162749842904099,0.06216772991101048,1.3888555623651548,0.7895689281021187,54.58997143256878,4.42440427893975,20.153584183787093,11.405054473183897,1.6041068317539882,1.7399164336708237,3053.199996446169,1378.6346200581193,2338.407897052123,296.36103430115463,1.9381167218274058,-1.4227425011616694,0.07438896596431732,9.138877794612199e-05,0.019409209489822388,0.012399953790009022,0.9151314504731141,0.8144854307174683,0,0,0.0,0.0,-3.0,0.0,8.587770462036133,-414.2613830566406,-58.684024810791016,44.6170539855957,15.92023916715182,-3.1841881275177,145.622314453125,26.80245590209961,78.25773620605469,19.303075790405273,0.9753823095035301,0.5538954138755798,31.74625015258789,-104.65800476074219,-31.115825653076172,20.67098045349121,1.2432071532605686,-0.8931121826171875,86.22662353515625,-3.243997573852539,56.63296890258789,11.510866165161133,1.4749403932026635,-0.36050623655319214,17.882835388183594,-43.13068389892578,-8.911521911621094,8.67150592803955,0.09700603357100235,-0.002001972869038582,63.389564514160156,0.05136275291442871,35.87614059448242,9.467232704162598,0.09969697379612441,-0.18145956099033356,22.346708297729492,-44.04158020019531,-16.803936004638672,9.900632858276367,0.5111742801043779,0.426655650138855,58.35963439941406,-0.107692651450634,29.671077728271484,9.175300598144531,0.3016087760378472,-0.5707101225852966,28.572532653808594,-33.281494140625,-10.59140396118164,9.129986763000488,0.992203294114776,0.6660913228988647,39.53716278076172,-25.626605987548828,14.481224060058594,9.872405052185059,1.0882046735815907,-0.9050674438476562,19.27490234375,-30.29035186767578,-9.503093719482422,7.889846324920654,-0.07348812953870798,0.15597283840179443,39.4874267578125,-20.960712432861328,16.697587966918945,9.430551528930664,0.9972214073429213,-0.9567865133285522,12.446436882019043,-28.238502502441406,-8.086153030395508,6.895589828491211,-0.03443300982776476,0.02827189862728119,117.45383522727273,0
4772.979836882872,1776.3609095198758,2979.3496884758088,410.0819116523198,0.3600277520873627,0.2456712718751149,7945.751953125,4198.974609375,5663.015924086427,636.5231025559425,-0.25034649470698955,0.19288383274022694,5.051762104034424,0.0,1.072775959968567,0.6769267916679382,7.9875235579541215,2.5257983207702637,0.2334677278995514,0.04213230311870575,0.10711929202079773,0.03314700350165367,1.5803428800063477,1.2517192363739014,0.4130859375,0.0234375,0.19153917730085074,0.05706004358180888,0.5791412931021083,-0.05196178374062043,49.82988959862311,4.858940142400538,20.349194528403274,10.120613978998655,1.580491371433764,1.7270047897910836,2878.9373288243846,1791.9689667852797,2318.945565262021,170.200967942168,-0.0018551505898201093,0.03765747403488831,0.09676703065633774,0.0014760686317458749,0.022760968655347824,0.01281392015516758,2.3066075955060175,1.0496631860733032,0,0,0.0,0.0,-3.0,0.0,-81.01597595214844,-229.5868682861328,-147.60382080078125,25.285654067993164,-0.3244511408864761,-0.004182915668934584,101.69825744628906,11.749202728271484,62.69050979614258,14.56301212310791,-0.008713584957655396,-0.22397620975971222,5.902764320373535,-72.69462585449219,-35.37453079223633,12.713848114013672,-0.049558233377297256,-0.20653681457042694,93.30746459960938,25.76563262939453,63.42074966430664,10.74461555480957,-0.0523868568288135,-0.19895143806934357,21.362110137939453,-45.07098388671875,-14.082690238952637,9.087671279907227,0.673702128534857,0.22702091932296753,61.73540496826172,11.037395477294922,34.55448532104492,8.61251163482666,-0.2747136611883674,0.19354428350925446,17.24517059326172,-37.39967727661133,-11.224267959594727,9.82068157196045,-0.13024093707968554,0.2180071622133255,56.7547492980957,6.514398574829102,30.65055274963379,6.801999092102051,0.24548593767599636,0.007212167605757713,24.351036071777344,-35.715362548828125,-12.05420207977295,8.345937728881836,0.41600465782124907,0.434125691652298,50.24296951293945,-6.306419372558594,22.088022232055664,7.2370710372924805,0.18936097843777766,0.23498399555683136,19.548137664794922,-32.604888916015625,-7.150010108947754,7.722201347351074,0.20078094260414048,-0.17980317771434784,47.18777847290039,-10.437610626220703,17.629369735717773,6.179329872131348,0.7651249268287188,-0.12893198430538177,9.502140998840332,-33.54050827026367,-10.791184425354004,6.7503662109375,0.006012280874097442,-0.015423758886754513,107.666015625,0
4202.708732607637,1212.2864351017831,2637.8265479827087,467.3388444386338,-0.3406967874411029,0.22538798815353092,7558.154296875,2691.650390625,5321.149262253481,813.4156744468295,-0.6417427538326246,-0.25939178409914543,8.393027305603027,0.0,1.148118019104004,0.9099732637405396,9.893117276530894,2.586284637451172,0.25022566318511963,0.013327050022780895,0.1153632178902626,0.036523010581731796,0.9386806408129691,0.6690024733543396,0.376953125,0.0341796875,0.15233317623743234,0.051106656689591974,1.0543111265845786,0.7956947036187574,50.742826859557255,5.384058799517752,18.898401242275952,10.311248873794664,1.6522568599797829,1.7615482933962454,2893.607811851871,1416.9695805708302,2339.3301528924567,192.02611591051718,0.40732253593621026,-0.5236140323043103,0.08827419579029083,0.0002692275738809258,0.018923697993159294,0.012465962208807468,1.6662989471015353,1.235795021057129,0,0,0.0,0.0,-3.0,0.0,-59.044612884521484,-366.2283935546875,-148.15557861328125,36.42664337158203,7.176454689531578,-1.639968752861023,153.63552856445312,25.097984313964844,79.51083374023438,18.380632400512695,-0.26558992769501444,0.10349960625171661,15.368430137634277,-76.33424377441406,-18.77986717224121,11.229013442993164,0.995197246731709,-0.7353364825248718,97.1298828125,26.852693557739258,68.51889038085938,10.341720581054688,1.7120203626895014,-0.9346569180488586,21.536977767944336,-39.31239318847656,-10.192578315734863,8.620214462280273,0.21145071274175198,-0.08657966554164886,55.30401611328125,-4.98496150970459,22.95559310913086,9.345763206481934,0.15758930082562372,0.15384477376937866,18.135080337524414,-44.318763732910156,-19.16776466369629,8.543732643127441,1.7843884895649715,0.7810025215148926,48.452598571777344,-3.8080053329467773,23.643077850341797,6.741560935974121,0.24900700728693526,-0.0781000629067421,13.472655296325684,-36.38976287841797,-12.260308265686035,7.243524074554443,0.12742779445421615,0.001136180479079485,47.40829086303711,-5.540197849273682,22.045316696166992,7.557336807250977,0.07430124710090924,0.05337915197014809,16.66675567626953,-33.459022521972656,-10.734241485595703,7.553473949432373,0.1777724127643041,0.1957840770483017,35.06050109863281,-9.03920841217041,13.019272804260254,6.694690704345703,-0.13485834714214873,-0.008910991251468658,7.268899917602539,-36.374427795410156,-14.644010543823242,6.354616165161133,0.16444483443590086,0.16335457563400269,99.38401442307692,0
6312.275039164109,1525.6323978872394,2623.693135755543,669.9783113900609,5.526545976366171,1.8861011132659578,8462.548828125,2906.982421875,5186.121256888051,1012.005646570673,-0.011300270370458332,0.6000160841572609,8.984128952026367,0.0,1.3984382152557373,1.1579265594482422,5.874755209363089,2.1306891441345215,0.18358594179153442,0.007805743254721165,0.08947642147541046,0.028282543644309044,0.8756662786846308,-0.41501104831695557,0.580078125,0.0517578125,0.160796717904099,0.06550900378947393,10.158761341166867,2.630644651261417,48.95705508633853,4.307114788751101,20.571121782799107,9.3835108641159,1.0807152373328135,1.435682577865371,3180.5819595665635,1566.5636511520927,2215.3657327184487,279.37412154145744,-0.14942758580656523,0.2938212204353769,0.1436547040939331,0.0011050732573494315,0.017535481601953506,0.018893789499998093,9.904614871905588,2.8197312355041504,0,0,0.0,0.0,-3.0,0.0,-53.68157196044922,-377.0065612792969,-178.370361328125,57.40168380737305,1.1910927390820678,-1.117667555809021,159.52149963378906,-47.434791564941406,89.50846862792969,28.980754852294922,1.4597901086563612,-0.8594708442687988,56.839210510253906,-110.3651123046875,-30.877138137817383,19.91583824157715,0.9393862554946386,0.04973483458161354,95.19927978515625,-12.562309265136719,49.72611999511719,20.89580726623535,-0.11524267004162114,-0.7541344165802002,6.774054527282715,-90.1104736328125,-27.582326889038086,13.232090950012207,2.587436237647811,-1.3193097114562988,60.8052978515625,-8.99814224243164,22.29984474182129,12.271018981933594,0.09755696098492495,0.46820271015167236,22.316425323486328,-68.61814880371094,-23.558237075805664,11.575621604919434,1.2631129770169123,-0.4724659025669098,47.7159309387207,-26.268592834472656,20.68356704711914,10.38868236541748,0.5820989944851775,-0.6286720037460327,23.812545776367188,-40.795440673828125,-10.260427474975586,9.728997230529785,0.1653114794016175,-0.039739940315485,48.12261199951172,-22.005855560302734,18.238859176635742,10.531828880310059,1.018534371264904,-0.881417989730835,25.326290130615234,-46.50598907470703,-14.088027954101562,8.425910949707031,1.8145950720055524,-0.2722231149673462,49.381874084472656,-24.760637283325195,10.094422340393066,8.75439167022705,0.8095305344784238,-0.21455654501914978,39.0717658996582,-41.75035095214844,-12.899340629577637,10.327269554138184,3.327749159673277,1.4601516723632812,107.666015625,0
6356.241458341114,1166.2088548542745,2851.4714612920093,941.0993510220044,0.87165782300205,0.9951187246321912,10292.87109375,2433.251953125,5986.31373713022,1881.5463323461802,-0.9602483160075721,0.4024408619844167,9.403616905212402,0.0,1.1747571229934692,1.191609501838684,14.89868202313339,3.4852640628814697,0.12976883351802826,0.025531569495797157,0.0577143169939518,0.01680297590792179,1.4924716190288176,1.1845035552978516,0.4853515625,0.0205078125,0.14056986538089714,0.07710690507941718,2.9616573573353238,1.5468484867899572,51.03251706879486,4.856129720466245,19.742202916463008,6.690736410181669,2.097070001793327,1.3894917377126268,4154.153408514931,1518.7761069393591,2702.4551210568306,566.4599353004558,-0.6570445760733539,0.24586578364515346,0.40789785981178284,0.0006749026942998171,0.04609771817922592,0.059004560112953186,4.873699267578929,2.0807175636291504,0,0,0.0,0.0,-3.0,0.0,-105.16136932373047,-346.4998474121094,-221.4336395263672,42.339599609375,-0.09438586409289185,0.02753877267241478,142.35382080078125,-3.726116418838501,71.02149963378906,28.9104061126709,-0.6833128670520199,-0.10859424620866776,66.53819274902344,-73.65129089355469,-6.733983993530273,23.297813415527344,-0.0203214850790836,-0.10065696388483047,68.74382781982422,-6.94885778427124,33.30035400390625,14.158777236938477,-0.4779920827801907,-0.08874301612377167,37.639801025390625,-35.54480743408203,5.277834892272949,13.56284236907959,-0.1937274132698792,-0.23155537247657776,45.78480529785156,-31.340002059936523,13.268059730529785,11.679997444152832,0.14400129849482202,-0.22408296167850494,42.70275115966797,-19.916229248046875,8.776296615600586,10.429353713989258,-0.37270285635013334,0.11861290782690048,43.25993347167969,-24.90243911743164,11.078311920166016,11.33018970489502,-0.32467353908663776,-0.17195865511894226,40.65867614746094,-30.674541473388672,3.138784170150757,8.979025840759277,0.5105819590410623,0.08139418810606003,44.61410140991211,-12.002510070800781,11.381552696228027,9.519010543823242,0.3743934070179633,0.5329734683036804,28.472288131713867,-22.499603271484375,0.6482483744621277,8.348794937133789,-0.04322719922897589,0.191950723528862,40.88909149169922,-18.66681671142578,8.891806602478027,8.731657028198242,0.26971847696469053,0.14599400758743286,23.501598358154297,-28.390640258789062,-1.2583237886428833,8.34286117553711,-0.21288369165229737,-0.04855164885520935,117.45383522727273,0
